# Weather station Nizhny Novgorod (airport), Russia, WMO_ID=27553,selection from 01.01.2021 till 31.12.2021, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27553&lang=en
#
"Local time in Nizhny Novgorod (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"26.11.2021 00:00";"0.9";"752.1";"759.4";"";"96";"Wind blowing from the south-southwest";"6";"8";"9";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Rain and snow or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"0.3";"";"";"";"";"";"";
"25.11.2021 21:00";"-0.9";"752.8";"760.2";"";"76";"Wind blowing from the south-southwest";"4";"6";"6";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-4.6";"";"";"";"";"";"";
"25.11.2021 18:00";"-1.3";"752.9";"760.3";"";"73";"Wind blowing from the south";"2";"3";"7";"100%.";" ";"";"";"";"0.5";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-5.5";"Trace of precipitation";"12";"";"";"";"";
"25.11.2021 15:00";"-0.6";"752.2";"759.6";"";"68";"Wind blowing from the west-northwest";"4";"5";"12";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-5.9";"";"";"";"";"";"";
"25.11.2021 12:00";"-0.2";"750.5";"757.9";"";"66";"Wind blowing from the west-northwest";"6";"11";"12";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-5.8";"";"";"";"";"";"";
"25.11.2021 09:00";"-0.2";"748.5";"755.8";"";"74";"Wind blowing from the west-northwest";"6";"10";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-4.4";"";"";"";"";"";"";
"25.11.2021 06:00";"0.4";"746.0";"753.3";"";"89";"Wind blowing from the west";"5";"6";"9";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Rain and snow or other types of solid precipitation";"-4.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-1.3";"2.0";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"10.0";
"25.11.2021 03:00";"-0.9";"744.8";"752.1";"";"96";"Wind blowing from the west-southwest";"5";"8";"11";"100%.";"Snow shower(s), moderate or heavy.  Diameter of glaze deposit is 1 mm.";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"3.2";"-1.5";"";"";"";"";"";"";
"25.11.2021 00:00";"-2.8";"745.3";"752.7";"";"91";"Wind blowing from the south-west";"6";"8";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"2.0";"-4.1";"";"";"";"";"";"";
"24.11.2021 21:00";"-4.6";"747.2";"754.6";"";"91";"Wind blowing from the south-southwest";"7";"";"14";"100%.";"Snow shower(s), moderate or heavy. ";"Shower(s).";"Blizzard";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"2.0";"-5.8";"";"";"";"";"";"";
"24.11.2021 18:00";"-4.1";"749.3";"756.8";"";"61";"Wind blowing from the south-southwest";"6";"9";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-4.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-10.5";"Trace of precipitation";"12";"";"";"";"";
"24.11.2021 15:00";"-6.0";"752.0";"759.5";"";"65";"Wind blowing from the south-west";"5";"6";"8";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-11.5";"";"";"";"";"";"";
"24.11.2021 12:00";"-5.5";"753.2";"760.7";"";"68";"Wind blowing from the south-west";"5";"8";"8";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-10.6";"";"";"";"";"";"";
"24.11.2021 09:00";"-8.0";"753.6";"761.2";"";"86";"Wind blowing from the south-southwest";"5";"7";"8";"50%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-9.9";"";"";"";"";"";"";
"24.11.2021 06:00";"-7.7";"754.5";"762.1";"";"86";"Wind blowing from the south-southwest";"4";"5";"6";"90  or more, but not 100%";" ";"";"";"-15.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-9.6";"No precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"9.0";
"24.11.2021 03:00";"-9.2";"755.0";"762.7";"";"93";"Wind blowing from the south-west";"3";"4";"4";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-10.1";"";"";"";"";"";"";
"24.11.2021 00:00";"-14.0";"755.1";"762.9";"";"89";"Wind blowing from the south";"2";"2";"4";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-15.5";"";"";"";"";"";"";
"23.11.2021 21:00";"-11.6";"755.3";"763.0";"";"91";"Wind blowing from the west";"2";"3";"6";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-12.8";"";"";"";"";"";"";
"23.11.2021 18:00";"-8.8";"754.8";"762.4";"";"88";"Wind blowing from the west";"4";"5";"9";"10%  or less, but not 0";" ";"";"";"";"-5.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-10.4";"No precipitation";"12";"";"";"";"";
"23.11.2021 15:00";"-6.1";"753.7";"761.3";"";"77";"Wind blowing from the west-northwest";"6";"8";"9";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-9.6";"";"";"";"";"";"";
"23.11.2021 12:00";"-5.7";"753.3";"760.8";"";"75";"Wind blowing from the west-northwest";"5";"8";"8";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-9.4";"";"";"";"";"";"";
"23.11.2021 09:00";"-7.5";"752.4";"760.0";"";"85";"Wind blowing from the west";"4";"5";"7";"10%  or less, but not 0";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"-7.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-9.6";"";"";"";"";"";"";
"23.11.2021 06:00";"-6.8";"751.5";"759.1";"";"78";"Wind blowing from the west";"4";"5";"8";"50%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"-7.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-10.0";"0.2";"12";"";"";"Even layer of loose dry snow covering ground completely.";"10.0";
"23.11.2021 03:00";"-5.5";"750.7";"758.2";"";"80";"Wind blowing from the west";"5";"7";"9";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-8.5";"";"";"";"";"";"";
"23.11.2021 00:00";"-4.9";"749.5";"757.0";"";"77";"Wind blowing from the west";"5";"7";"10";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-8.3";"";"";"";"";"";"";
"22.11.2021 21:00";"-3.8";"747.9";"755.3";"";"75";"Wind blowing from the west";"6";"9";"";"50%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-7.6";"";"";"";"";"";"";
"22.11.2021 18:00";"-2.9";"746.0";"753.4";"";"78";"Wind blowing from the west";"6";"9";"14";"90  or more, but not 100%";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-1.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-6.2";"0.6";"12";"";"";"";"";
"22.11.2021 15:00";"-2.2";"743.5";"750.8";"";"74";"Wind blowing from the west";"8";"";"14";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-6.2";"";"";"";"";"";"";
"22.11.2021 12:00";"-2.0";"741.7";"749.0";"";"76";"Wind blowing from the west-northwest";"7";"10";"13";"100%.";"Shower(s) of snow, or of rain and snow. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"10.0";"-5.8";"";"";"";"";"";"";
"22.11.2021 09:00";"-3.7";"740.3";"747.7";"";"89";"Wind blowing from the west";"4";"6";"7";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-4.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrocumulus alone, or Cirrocumulus accompanied by Cirrus or Cirrostratus or both, but Cirrocumulus is predominant.";"10.0";"-5.2";"";"";"";"";"";"";
"22.11.2021 06:00";"-2.8";"739.0";"746.3";"";"85";"Wind blowing from the west";"3";"4";"6";"70 – 80%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-3.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-5.0";"0.2";"12";"";"";"Even layer of loose dry snow covering ground completely.";"10.0";
"22.11.2021 03:00";"-1.1";"737.8";"745.1";"";"90";"Wind blowing from the west-northwest";"3";"4";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"10.0";"-2.5";"";"";"";"";"";"";
"22.11.2021 00:00";"-0.8";"737.4";"744.6";"";"86";"Wind blowing from the west-northwest";"4";"5";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-2.8";"";"";"";"";"";"";
"21.11.2021 21:00";"-0.9";"737.2";"744.4";"";"88";"Wind blowing from the west";"3";"5";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-2.6";"";"";"";"";"";"";
"21.11.2021 18:00";"-0.2";"736.3";"743.5";"";"85";"Wind blowing from the west-northwest";"4";"6";"";"90  or more, but not 100%";"Shower(s) of snow, or of rain and snow. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"0.9";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-2.4";"0.5";"12";"";"";"";"";
"21.11.2021 15:00";"0.7";"735.1";"742.3";"";"89";"Wind blowing from the west";"5";"9";"11";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Rain and snow or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"9.0";"-0.9";"";"";"";"";"";"";
"21.11.2021 12:00";"0.3";"734.4";"741.6";"";"94";"Wind blowing from the west";"5";"7";"9";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Rain and snow or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"5.0";"-0.5";"";"";"";"";"";"";
"21.11.2021 09:00";"0.0";"733.9";"741.1";"";"93";"Wind blowing from the west";"4";"6";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of wet-snow deposit is 6 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-1.0";"";"";"";"";"";"";
"21.11.2021 06:00";"-0.5";"732.9";"740.1";"";"91";"Wind blowing from the west";"5";"6";"8";"100%.";"  Diameter of wet-snow deposit is 5 mm.";"";"";"-0.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-1.8";"6.0";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"13.0";
"21.11.2021 03:00";"-0.2";"731.8";"739.0";"";"93";"Wind blowing from the west-northwest";"5";"8";"10";"100%.";"Snow not falling as shower(s).  Diameter of wet-snow deposit is 5 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-1.2";"";"";"";"";"";"";
"21.11.2021 00:00";"0.0";"730.3";"737.5";"";"100";"Wind blowing from the north-west";"5";"8";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of wet-snow deposit is 5 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"2.8";"0.0";"";"";"";"";"";"";
"20.11.2021 21:00";"-0.5";"729.1";"736.3";"";"100";"Wind blowing from the north-northwest";"3";"4";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of wet-snow deposit is 5 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"3.9";"-0.5";"";"";"";"";"";"";
"20.11.2021 18:00";"-0.2";"728.6";"735.7";"";"100";"Wind blowing from the north-northeast";"2";"";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of wet-snow deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"0.5";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"2.7";"-0.2";"3.0";"12";"";"";"";"";
"20.11.2021 15:00";"0.1";"729.2";"736.3";"";"99";"Wind blowing from the south-east";"1";"3";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Rain and snow or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"0.0";"";"";"";"";"";"";
